episode,episode_reward
113,-1.370001907348635
114,0.08999866485595676
115,-0.6000020503997838
116,1.2271674526375325
117,1.06097516579384
118,0.628722187441649
119,14.599998563528061
120,-0.10335599719435762
121,14.19999799132347
122,0.10999914169311498
123,1.9732030397972211
124,1.9696564071126152
125,-0.4700009536743168
126,1.449997806549072
127,1.4969845363765235
128,1.15999713897705
129,-1.2100001907348636
130,-4.009999427795412
131,0.035670538867431434
132,-3.8000022888183627
133,1.3273217233467254
134,2.0602499900348197
135,-4.529997520446777
136,-2.300002765655521
137,-2.9300025749206577
138,1.3179674021323875
139,12.969996849894521
140,1.599996805191039
141,1.7589780568124957
142,0.3499958992004362
143,0.9191577468347689
144,-0.8497824129997336
145,12.719999520182608
146,1.529997425079345
147,3.089995517730711
148,-0.8100022888183613
149,-0.30000238418579434
150,0.8681534883889848
151,1.7684761307959636
152,-0.9672678913298687
153,1.5699974250793451
154,-3.6299984741210944
155,1.7699972343444819
156,0.8188608577977108
157,-4.399998283386232
158,1.209997091293333
159,0.42034374228163474
160,-1.3300000000000003
161,1.3464115673803017
162,13.600000089406967
163,13.679999898672104
164,0.10999914169311498
165,-0.14000133514404345
166,3.114280556839539
167,1.5657249516820895
168,-0.7581608045465484
169,13.27999988079071
170,1.5487045351090805
171,-0.049008705728202706
172,-0.030002098083497006
173,2.1243270845012905
174,1.3243740644736888
175,-3.5500005722045933
176,1.9399964237213108
177,1.7599972343444819
178,1.7199968051910393
179,-0.25000095367431574
180,1.1699976158142082
181,1.2399974727630594
182,1.813684076700427
183,0.04999847412109329
184,0.03999866485595675
185,1.339998807907104
186,0.9799965667724595
187,0.590826088807942
188,1.5335720962582124
189,-0.8568968460469752
190,2.219872086232489
191,-1.2100001907348636
192,-2.0659818382557216
193,3.829699474198725
194,-1.570002288818362
195,1.4899970436096182
196,-0.1794860480508957
197,3.799995326995849
198,0.8299977111816401
199,0.41798895142185916
200,2.221507875172342
201,2.799996995925903
202,1.049996232986447
203,13.57999930858612
204,2.7447262871482137
205,1.3599973773956293
206,1.9695825857920801
207,2.5399981403350824
208,-1.4200001907348638
209,0.1599991416931159
210,1.1944808355335266
211,11.479997612833973
212,9.399999499320982
213,1.6499971389770505
214,11.50999799132347
215,-1.2600001907348637
216,1.4466590496109726
217,0.06999866485595674
218,0.7988703393006686
219,0.2099989509582516
220,1.4022862534215303
221,0.24529630333244024
222,0.13782333096806923
223,-5.550003242492679
224,1.1719379926817965
225,1.0754329725137417
226,14.969998754262924
227,1.8125904153439731
228,-0.3000011444091801
229,2.3534724735925714
230,-0.6848242074659014
231,-5.149997615814209
232,-1.4100000000000004
233,-3.9000014305114776
234,0.09460898894237779
235,0.4899982833862302
236,0.6699998092651362
237,-1.5000035762786899
238,1.253677367454348
239,3.41978673023069
240,0.274008684364921
241,4.069994802474975
242,1.519925813348124
243,0.1499986648559568
244,-0.27000095367431665
245,0.03996151245847069
246,2.7299967575073234
247,1.6599258022808525
248,1.5099976158142085
249,2.309434439047733
250,0.1299986648559568
251,1.826457778406042
252,1.6612144788305987
253,0.34219846006069465
254,-0.3065070445679421
255,2.749997472763061
256,-0.01976175382884498
257,0.41144390712373236
258,0.5799967575073226
259,2.1250727557997386
260,1.9022058851180932
261,0.30463812905253085
262,0.5599980926513668
263,1.2229249910938635
264,1.7150577652766317
265,-0.27000095367431665
266,0.4899982833862302
267,2.87261184293651
268,2.2541216550266565
269,0.1499986648559568
270,-1.0390303926190811
271,2.399217302357572
272,2.155879845898583
273,1.5799974250793452
274,2.2599964714050285
275,0.1499986648559568
276,3.0899960899353025
277,-1.0400001907348635
278,0.1299986648559568
279,-0.2500004768371584
280,3.235077819677832
281,3.539997615814208
282,-0.6900005722045901
283,1.9399966621398916
284,2.669996471405029
285,1.129997520446777
286,0.1199986648559568
287,0.5483593540753084
288,0.8699983787536618
289,-0.7251001456785597
290,0.9476609678798058
291,1.2739516884604907
292,-0.04625493252005918
293,3.5623059681998495
294,-1.320002002716067
295,0.12999914169311588
296,1.9243183851472112
297,0.21999818801879784
298,-0.8500025749206574
299,1.2694493470100212
300,1.8026039583491926
301,0.9399975204467768
302,0.9299977111816402
303,-0.9200026702880882
304,1.1599976158142082
305,-0.9000035285949741
306,0.129999141693115
307,1.429997806549072
308,1.133914508221672
309,0.7199969482421862
310,0.5699980926513668
311,3.6699965667724603
312,0.5638434015584455
313,1.8772688833355262
314,4.07999599456787
315,0.11999866485595678
316,1.9089182876997384
317,3.4399965190887443
318,0.3999981880187953
319,1.6289077481534637
320,1.2816534315733366
321,0.1399986648559568
322,2.149996185302734
323,-1.1300001907348636
324,1.7459620515155192
325,0.9254238475610308
326,0.9453631438251582
327,2.2099978065490706
328,1.5275159464652377
329,0.879780558714204
330,1.9380021018343125
331,1.6847689176457983
332,3.148590558955952
333,1.8190163984003693
334,0.2847372921835247
335,1.2752001833878301
336,0.6891824342721213
337,1.336574150793355
338,-0.3300004768371585
339,3.0270047981536012
340,0.6828093318257147
341,1.6008625555248754
342,1.598682858951497
343,0.1299986648559568
344,0.1519463708159359
345,-0.584976847546576
346,3.4974044758192426
347,-0.27000095367431665
348,0.1299986648559568
349,4.259995946884155
350,1.8812899006835326
351,0.08999914169311496
352,2.3682613676756556
353,0.9407113543058339
354,1.8199974250793454
355,2.224942339367038
356,1.659996948242187
357,15.379998375773429
358,1.714039326666267
359,-0.3300009536743167
360,0.6999985694885251
361,1.1710541516591344
362,-0.7700007629394536
363,0.4499958992004361
364,11.879996924400327
365,1.9909245749386975
366,2.1519671720076294
367,1.6899972343444818
368,-2.309999237060547
369,-1.1899997138977045
370,13.919998185038565
371,-3.0199986648559576
372,11.23999759197235
373,13.739999135732651
374,15.049997609853744
375,16.799995607137678
376,1.4199963760375967
377,15.11999692440033
378,16.719996161460877
379,1.8839084667419843
380,15.019998182058334
381,0.5199986648559562
382,1.201147001688503
383,2.0899969482421863
384,2.4175845433602876
385,2.699997186660766
386,-0.29000047683715846
387,1.2960779228682648
388,3.6099957561492917
389,0.8099975204467766
390,0.5699655611987122
391,2.189997043609619
392,1.8599952316284152
393,2.719996471405029
394,0.22695394348608322
395,16.909995416402815
396,0.14326358296936162
397,-0.39000095367431675
398,0.15999866485595682
399,-1.110000381469727
400,-2.7000034332275424
401,1.8799967575073238
402,0.67999771118164
403,1.0239139172042235
404,-2.3977316840201026
405,0.6499971389770473
406,-0.9100005722045903
407,0.9199977111816402
408,-3.7000026226043734
409,0.2699980926513666
410,0.2539228129093598
411,0.19999847412109342
412,1.781260180985666
413,15.859997037649153
414,2.262358067731498
415,-0.11548866436249927
416,1.7013752396769313
417,0.4899987602233884
418,1.5341851970923037
419,14.899997419118879
420,1.0885147042505583
421,1.0867516952440837
422,17.389996560811994
423,1.6299971389770505
424,1.0499987125396724
425,0.6484102446871356
426,2.679996471405029
427,1.994653322781597
428,-1.0599997138977044
429,-0.4000017642974889
430,1.7399967575073236
431,-0.19000114440918003
432,2.5709232889110796
433,1.7143905919527989
434,1.7888388996288611
435,2.9390967176358007
436,-0.3518903946481682
437,2.446383592418094
438,0.2242192088323196
439,1.3899973297119137
440,14.729996924400327
441,1.3699973297119137
442,-0.8300007629394537
443,1.8299974250793454
444,2.3599968528747555
445,2.079997377395629
446,2.699996709823608
447,2.535207412261725
448,2.2778463454937405
449,-0.2500011444091801
450,0.9999977111816403
451,14.519996846914289
452,-0.3500004768371585
453,-1.4500018119812041
454,1.859997234344482
455,1.6776870235956889
456,0.3199989509582517
457,0.7699979019165035
458,2.0635640936700534
459,4.259996614456177
460,2.3799963760375973
461,1.545960373217598
462,2.209996566772461
463,3.3677635264802803
464,1.6499976158142087
465,1.4399971389770503
466,0.1499986648559568
467,3.9499959707260097
468,1.7303702776071257
469,0.149999141693115
470,1.6800872099208088
471,0.8699979019165036
472,0.5899980926513668
473,-0.6700005722045901
474,1.1899973297119135
475,0.10999938011169409
476,-0.050001907348633745
477,1.1130988372986708
478,0.6099997615814206
479,0.829997615814208
480,2.3670796830918905
481,0.1499986648559568
482,0.7030771344368143
483,1.4875265279146563
484,1.5099971389770503
485,3.1886275390331975
486,1.2893422782761355
487,2.0946859273875376
488,1.4404669686068345
489,1.622900702534924
490,-0.29000095367431666
491,1.9149014471118184
492,0.06999914169311494
493,3.168466904502165
494,0.9599977111816402
495,2.499996185302734
496,1.1599979972839352
497,1.9399991416931148
498,2.029427413202242
499,0.5399979496002183
500,2.056435133999237
501,2.189997043609619
502,0.1499986648559568
503,2.499996709823605
504,0.4499980926513667
505,0.6999980926513669
506,2.3482286110947195
507,1.9865673714399974
508,4.012882067540015
509,1.6231621963995038
510,1.7098429799987591
511,0.3199984741210935
512,4.074294656729581
513,1.6498263525228254
514,0.5899982833862303
515,0.1499986648559568
516,1.0073448698994472
517,1.3159982583530065
518,1.6302527372454974
519,1.9821912668687778
520,0.7599993324279781
521,13.299999129772186
522,13.479998757243155
523,3.0399963283538813
524,14.089999499320983
525,3.079996280670164
526,3.4499969005584705
527,0.6499987602233885
528,2.189997043609619
529,2.299996376037597
530,1.0025717879315161
531,0.5780167419826729
532,0.3243342243852674
533,2.5899973773956297
534,1.298889601724582
535,-1.2500017166137727
536,2.698774302312599
537,-0.25000095367431574
538,1.83408325303684
539,0.44999942779540913
540,14.999998182058334
541,2.999996089935302
542,1.6500065525658538
543,-1.3000009536743176
544,2.9999960422515857
545,4.419996757507324
546,15.739996829032897
547,0.7933067427024961
548,3.0199964714050282
549,2.6499963283538808
550,1.4199967575073225
551,3.2299961376190183
552,-0.11984882693764676
553,1.6758634955445517
554,-0.06000133514404338
555,14.889999138712882
556,2.0345108915800054
557,0.993940570107841
558,0.6095862692951151
559,0.09999866485595676
560,16.2599965429306
561,15.339997019767761
562,2.4744365326306372
563,2.7099963283538813
564,14.409998545646667
565,16.089996638298032
566,-0.29000047683715846
567,14.679998944997788
568,1.4999967575073216
569,0.129999141693115
570,-0.03325256839056112
571,-0.27000095367431665
572,-0.27000095367431665
573,1.778394310395041
574,16.189996942281724
575,0.31999532699584665
576,1.653861533982988
577,-0.25000095367431663
578,-1.0399997138977044
579,-0.2500004768371584
580,14.479999326467514
581,1.0106735073888424
582,1.6847411720728709
583,1.2711306712431085
584,-0.25000095367431663
585,2.8799962806701656
586,13.909998944997787
587,1.002717871459533
588,3.0599960899353023
589,1.709996948242187
590,1.6473436858346646
591,4.0399975681304925
592,-0.04749036399951499
593,0.33999899864196736
594,1.449997806549072
595,1.0706507786108226
596,1.9347287935060762
597,-0.25000095367431574
598,0.1499986648559568
599,17.169996370077133
600,0.1199986648559568
601,-0.00341617086712942
602,15.219998354911803
603,-1.0100007629394538
604,1.6157729739520952
605,0.129999141693115
606,3.0206565980793942
607,16.859996542930602
608,3.2747073593170093
609,1.3150294346417997
610,0.08085241936745446
611,-3.2000007629394567
612,2.9814696519742974
613,2.0431940185126303
614,1.5083432090672397
615,2.6173575073296114
616,2.2599968528747554
617,0.3599982833862301
618,2.6311612321959457
619,0.9037346370333155
620,2.3272597299334885
621,2.0585230792004015
622,14.629998754262925
623,2.2399961853027337
624,1.9608013539007874
625,-0.11000190734863373
626,0.1764687516210397
627,1.8599967575073237
628,16.829996942281724
629,0.8832236276416634
630,1.2188862851172864
631,1.2499988079071038
632,17.82999579787254
633,-0.49000076293945427
634,1.19999713897705
635,-0.09040326787612307
636,17.74999617934227
637,2.7599974250793453
638,-0.42000095367431767
639,-0.27000095367431665
640,0.119999141693115
641,3.52999771118164
642,15.769997994303703
643,2.191392086392978
644,1.179367267278795
645,-2.2500024795532263
646,0.4839177082095596
647,2.5899966621398924
648,3.0899960899353025
649,0.149999141693115
650,1.2427764894627031
651,0.09999866485595676
652,0.023831082665096703
653,1.6499978542327878
654,2.3681040239805626
655,-0.6400005722045901
656,0.6797237543533519
657,1.6299976158142087
658,2.6989668244022234
659,1.4499973297119138
660,14.219999326467514
661,1.2899973297119136
662,0.1499986648559568
663,1.9648298353090612
664,0.3999986648559535
665,2.07356651623501
666,1.3676635542696636
667,-0.040001335144043325
668,3.6633818460963146
669,0.21736689913729346
670,3.163206325560581
671,3.8073932056063815
672,18.85999522566795
673,0.1299986648559568
674,1.5285692343777886
675,2.1576709523911015
676,2.0937477417449686
677,0.06999866485595674
678,0.3391892818134834
679,2.959996376037597
680,1.6999979019165035
681,3.929996376037597
682,1.5399983787536615
683,0.8645574136276544
684,2.699996471405029
685,2.91071632303484
686,0.7384252961493047
687,14.419999117851257
688,2.201404282460741
689,15.64999799132347
690,16.929996638298036
691,0.4699992370605466
692,16.929996942281722
693,-0.25000095367431663
694,14.679998736381531
695,0.4099985218048084
696,1.837760913933451
697,-0.41000114440918023
698,1.1699982357025143
699,1.7994760819406013
700,0.046861873134394605
701,1.8356516227720943
702,3.2963574686257373
703,0.5495243795684728
704,17.549995970726012
705,1.9853269449390667
706,16.84999684691429
707,16.499996656179427
708,1.6199976158142086
709,2.023932581734833
710,2.25720800457321
711,1.186039948463289
712,14.67999913573265
713,1.759996948242187
714,0.767863258591893
715,0.149999141693115
716,1.1899972343444805
717,16.589996638298032
718,16.95999692440033
719,1.0887040664895515
720,15.929997609853745
721,2.678606033049905
722,0.0016545264256744296
723,-1.2000026702880893
724,16.87999665617943
725,-0.15000181198120438
726,-0.6000032424926793
727,1.0199977111816403
728,13.530000071525574
729,3.0799973297119134
730,3.3499963760375975
731,-0.800003051757816
732,4.119996471405028
733,16.579997037649154
734,1.0599976158142081
735,16.70999692440033
736,1.543183669869919
737,1.5203298694548544
738,0.7471551477208977
739,2.63134877409266
740,-0.29000047683715846
741,0.44960647589316327
742,2.246739783449914
743,0.9829708772078374
744,-3.65000038146973
745,1.6264628187705754
746,3.8594708988893567
747,-0.45000152587890707
748,2.659998188018798
749,-0.27000047683715844
750,2.4199964714050286
751,0.13999866485595683
752,2.1896354937014175
753,13.469997991323469
754,1.3899973297119137
755,0.029998474121093244
756,2.3999968528747555
757,1.6499988079071042
758,2.098436472080853
759,-0.2500004768371584
760,0.19999766349792125
761,4.36999680519104
762,2.039997234344482
763,13.509999690055846
764,-0.25000095367431663
765,0.019998474121093235
766,2.161057210297091
767,2.056326098515254
768,2.5499966621398924
769,-0.27000095367431665
770,-0.25000095367431663
771,12.789998557567595
772,3.7315261395585537
773,-0.2500004768371584
774,0.5626606241645764
775,0.6899982833862304
776,2.2793655903685166
777,0.1499986648559568
778,2.569996662139892
779,16.06999684691429
780,0.6599980926513669
781,-0.41000114440918023
782,0.17999828338622992
783,1.4013838460504633
784,-0.5200013351440437
785,13.57999701976776
786,0.1199986648559568
787,2.2999968528747554
788,1.6499974250793452
789,-3.100003290176394
790,14.609997782707214
791,0.2999984741210935
792,-3.5699984741210944
793,-0.4664526294209414
794,13.219998176097867
795,15.889996733665466
796,0.6946144610476193
797,14.849999138712883
798,1.3499968051910367
799,-0.25000095367431663
800,2.879997234344481
801,1.8061788978946833
802,13.40999930858612
803,3.9399962806701656
804,14.279999710917473
805,0.3599982833862301
806,1.3584302772895427
807,4.399996328353881
808,0.1499986648559568
809,15.379997800588606
810,14.619998182058334
811,-1.0900001907348635
812,2.489996662139892
813,2.354931163173104
814,0.149999141693115
815,2.942667142075112
816,2.5999964714050288
817,16.839996945261955
818,2.631917263471733
819,4.539996519088745
820,3.326080041087578
821,0.3322525139546033
822,2.1499965667724608
823,1.7999977111816385
824,0.7364392341269896
825,-0.6000030040741002
826,1.0014912748313534
827,-0.6500005722045901
828,-0.25000095367431663
829,3.1099960899353025
830,1.7027882105365806
831,0.129999141693115
832,-0.2900011444091801
833,14.949998566508294
834,0.35999914169311437
835,15.779995779991149
836,16.569996352195737
837,17.099996751546858
838,-0.44000133514404366
839,-1.147430557245922
840,0.8299983310699452
841,0.139999141693115
842,1.7833057122673235
843,1.7059010798031053
844,-5.600003337860111
845,1.2483098822937437
846,0.05999809265136646
847,1.409997806549072
848,-8.850003385543825
849,-8.450003051757815
850,-1.4000001907348638
851,15.069995991587637
852,0.1499986648559568
853,0.08999961853027318
854,0.1499986648559568
855,8.919997040629386
856,-0.3300004768371585
857,0.1499986648559568
858,0.5199977111816398
859,0.1499986648559568
860,14.899996542930602
861,1.6699981880187982
862,8.379999520182608
863,-0.06000133514404338
864,16.149995416402817
865,0.01999866485595671
866,1.62753533803754
867,-0.5600013351440437
868,2.0099965667724606
869,15.079996751546858
870,-0.2500004768371584
871,15.009998545646667
872,14.09999970793724
873,3.8199958038330073
874,16.86999675154686
875,16.21999780356884
876,2.999996089935302
877,2.9699962806701654
878,1.7796491948969382
879,16.979996352195737
880,-0.27000095367431665
881,0.149999141693115
882,15.149997210502624
883,15.109997782707214
884,0.1299986648559568
885,-0.7100005722045901
886,17.359996370077134
887,4.819994850158691
888,16.319997037649156
889,1.8533738306548946
890,2.1073673653768767
891,2.639996328353881
892,0.8883744299044212
893,0.7599981403350826
894,2.1658862887211874
895,2.799996471405029
896,3.3799983668327327
897,3.3480541238158783
898,2.299996662139892
899,2.899996519088744
900,1.4074661151418193
901,-2.0900006675720233
902,0.6799980926513669
903,17.389996560811998
904,-1.8800001907348642
905,1.7599985575675945
906,1.4783667749805505
907,-0.35000095367431666
908,14.189998545646667
909,3.329996137619018
910,0.7599979019165035
911,2.739996471405029
912,2.6599959945678706
913,-0.3041886259257051
914,0.6699982833862304
915,1.539996948242187
916,0.12999914169311588
917,2.481706372131994
918,1.1299978065490717
919,2.109997043609619
920,0.1499986648559568
921,0.08915364004618011
922,0.1499986648559568
923,0.7199979019165035
924,0.1499986648559568
925,0.8999978065490706
926,-0.25000095367431663
927,1.933976093972786
928,-0.40000081062317244
929,2.019996757507324
930,-1.4800023365020782
931,1.8314264343003623
932,-0.25000095367431663
933,2.4287084907007017
934,0.15053225799689374
935,1.0999966621398891
936,2.4936755790549223
937,1.6299971389770505
938,2.0986698958632566
939,0.15999866485595682
940,0.6699982833862304
941,1.7694825691236014
942,4.2013591824834755
943,4.321609823565028
944,-0.6000007629394535
945,3.199996280670165
946,15.469998566508293
947,18.059995398521423
948,-0.5100017166137706
949,-2.4404952373134097
950,2.699996042251586
951,4.132975911756557
952,15.919997800588607
953,1.6312664493627023
954,0.15999914169311502
955,16.07999703168869
956,16.159997422099114
957,0.4135037387237255
958,17.089996560811997
959,1.6725542276999386
960,-2.8000011444091832
961,1.4299973297119137
962,1.9103900345438007
963,15.869997228384017
964,1.404880661853669
965,-0.27000095367431665
966,1.6699973773956296
967,0.5630972408190293
968,-1.5500024318695098
969,16.54999599158764
970,0.921076338812638
971,-2.5500024318695096
972,-0.29000095367431666
973,-1.4600001907348636
974,0.8199983787536618
975,-5.800002288818362
976,-5.450003099441531
977,-3.900002622604373
978,17.069996373057364
979,-1.2000028133392366
980,-1.350003051757816
981,3.5616025179587623
982,0.11999866485595681
983,0.39999809265136665
984,16.449996846914292
985,4.26703698094567
986,-1.3200005722045907
987,-0.09673244577783618
988,-1.1600009536743174
989,14.15999970793724
990,1.549996948242187
991,3.250566466345808
992,1.3630785432304648
993,2.5599959945678705
994,0.6253336694473886
995,-1.0500001907348635
996,16.339997210502624
997,-0.2500014305114775
998,-0.25000095367431663
999,0.1499986648559568
1000,0.1499986648559568
1001,-0.25000095367431663
1002,-0.25000095367431663
1003,12.839999517202376
1004,-0.4800011444091803
1005,-0.25000095367431663
1006,1.8970254616705775
1007,-1.0700001907348635
1008,-0.25000095367431663
1009,0.1499986648559568
1010,0.14999938011169411
1011,-0.0400013351440433
1012,2.699996471405029
1013,1.9599967575073238
1014,-0.25000095367431663
1015,0.1499986648559568
1016,2.5099966621398924
1017,4.389996709823608
1018,0.149999141693115
1019,1.7955791066871358
1020,15.239998182058335
1021,-0.25000095367431663
1022,17.099996751546858
1023,0.1499986648559568
1024,13.919999898672105
1025,-0.5500009536743169
1026,3.0632996248447406
1027,1.001505216747471
1028,1.8433903948177657
1029,-1.3400000000000003
1030,2.2899966621398917
1031,1.392678254604636
1032,17.44999597072601
1033,14.13999913573265
1034,1.3299973297119136
1035,1.1038858493018606
1036,-0.27000095367431665
1037,0.6678324141994069
1038,1.0699977111816403
1039,0.26189945122194347
1040,-0.25000095367431663
1041,-0.3700009536743167
1042,-0.08000114440917992
1043,14.199999707937241
1044,12.319997991323469
1045,16.95999675154686
1046,0.8764341635417328
1047,1.8375553000291864
1048,0.15999866485595682
1049,-0.9100007629394538
1050,15.009998372793197
1051,1.5399832308010057
1052,0.9161292526053153
1053,1.3699978065490719
1054,1.6299971389770505
1055,1.0299988555908202
1056,15.349998372793198
1057,1.3615374160142173
1058,18.709995416402815
1059,16.279996829032896
1060,13.989999898672103
1061,0.09999866485595676
1062,17.899996161460876
1063,1.9307760884627636
1064,0.11999866485595678
1065,15.259997973442077
1066,1.7299975204467766
1067,0.8199979019165036
1068,0.570645441044245
1069,1.7699974250793453
1070,1.7436828719518673
1071,15.959997210502625
1072,1.7799967575073237
1073,16.36999723136425
1074,0.11999866485595678
1075,-0.27000047683715844
1076,17.759996563792228
1077,3.1699983310699458
1078,17.309996942281725
1079,1.9473317151353506
1080,4.19999566078186
1081,0.6299982833862303
1082,-0.33000114440918016
1083,1.3656482554949758
1084,1.220748200665549
1085,17.439996370077132
1086,17.699996161460877
1087,0.916744436715931
1088,1.6640653585411052
1089,4.949996852874755
1090,13.509998754262924
1091,-0.25000095367431663
1092,-0.27000047683715844
1093,0.03999866485595672
1094,17.869995970726013
1095,17.129996560811996
1096,3.4674666146832056
1097,2.7799959945678707
1098,16.239997210502626
1099,2.170783049694212
1100,15.309998563528062
1101,0.09999699592589982
1102,3.900934646784099
1103,1.2422868959581497
1104,13.859999898672104
1105,15.319996638298033
1106,2.0778851351037786
1107,0.9199984264373775
1108,3.2621572897774795
1109,16.999996656179427
1110,3.289996614456176
1111,1.8001523058484732
1112,0.7115581419411028
1113,1.4499971389770503
1114,14.759999138712883
1115,1.081956615962033
1116,15.70999799132347
1117,0.36040116412932366
1118,-0.9000030994415316
1119,1.3799973297119137
1120,-0.11000114440917995
1121,-0.4600009536743168
1122,3.769997758865356
1123,3.660501001366389
1124,1.3865716388082518
1125,1.0732016944164653
1126,1.4099973297119137
1127,16.27999722838402
1128,1.637754562276033
1129,17.599996370077132
1130,14.499999326467513
1131,1.8416986952005943
1132,0.149999141693115
1133,1.777443419305641
1134,3.9930752284191
1135,15.85999759197235
1136,2.6136692015551986
1137,14.299999329447745
1138,0.1499986648559568
1139,16.6799968290329
1140,1.538762725283078
1141,-0.29000095367431666
1142,17.819996563792227
1143,-0.27000095367431665
1144,2.4199963760375973
1145,2.3699961853027336
1146,3.061799505928286
1147,14.729999135732651
1148,0.9008940790670651
1149,3.1939894976493868
1150,0.6460330183816358
1151,0.6699982833862304
1152,3.9018880274556746
1153,-3.060000953674319
1154,0.69999771118164
1155,2.969997997283935
1156,16.019997994303704
1157,2.659996471405029
1158,1.4380566799117689
1159,1.1588144166889685
1160,0.29999771118163965
1161,3.845174317180429
1162,2.259996376037597
1163,1.1060622759546819
1164,14.18999952018261
1165,-0.29000095367431666
1166,1.989997758865356
1167,0.1499986648559568
1168,15.509998566508294
1169,15.48999816417694
1170,16.629995991587638
1171,1.519997186660766
1172,17.15999692440033
1173,0.24157613851895787
1174,0.0045266262658438805
1175,0.9877533160274934
1176,-1.8600012397766135
1177,2.759996471405029
1178,1.5096232595007844
1179,1.8779136498450737
1180,-0.5536977251789708
1181,1.0599975204467769
1182,16.779996829032896
1183,-0.3100009536743167
1184,14.819998944997787
1185,14.55999952018261
1186,1.70333518762277
1187,2.9899979496002196
1188,2.029997758865356
1189,-1.0500020027160675
1190,17.349996560811995
1191,15.109998372793198
1192,-0.27000095367431665
1193,0.8802972036404058
1194,-0.25000095367431663
1195,0.2742452333563701
1196,0.4899987602233884
1197,1.3656674579101409
1198,13.979999898672103
1199,1.0299977111816403
1200,16.679996650218964
1201,3.149996137619018
1202,2.4799978542327876
1203,1.216507974337171
1204,-0.870001716613771
1205,1.6499971389770505
1206,1.0681044964169746
1207,1.0146194085474278
1208,-0.27000095367431665
1209,-1.0900001907348635
1210,-2.9900019073486357
1211,-0.4100017166137706
1212,0.21763021511858696
1213,-0.25000095367431663
1214,-2.2699998092651374
1215,-0.25000095367431663
1216,18.009996373057366
1217,4.021415413656078
1218,-0.7000027656555209
1219,-0.8500030040741
1220,4.469995231628418
1221,2.739996471405029
1222,-1.5500025749206576
1223,-0.7682809254226673
1224,2.184669941266019
1225,18.39999560713768
1226,-0.10000114440917995
1227,1.671289593558471
1228,15.59999759197235
1229,17.659996161460874
1230,4.188322761413628
1231,17.649995970726014
1232,2.05126433505228
1233,1.6699971389770505
1234,2.739996471405029
1235,2.299996376037597
1236,1.3699978065490719
1237,14.43999913573265
1238,2.799996471405029
1239,3.5999954700469936
1240,1.445401418750981
1241,2.895926234993951
1242,-0.29000047683715846
1243,0.010416567036161117
1244,4.611759493733172
1245,3.8285901750439573
1246,1.8931392983950657
1247,4.399995803833004
1248,14.629997994303702
1249,0.9799274419198052
1250,3.6599985575675964
1251,2.699996471405029
1252,15.329997973442078
1253,16.429997040629388
1254,0.14739810616121551
1255,2.189997043609619
1256,2.032612042962237
1257,16.319995607137677
1258,16.10999701976776
1259,13.770000089406967
1260,1.899997472763061
1261,-0.27000095367431665
1262,-0.25000095367431663
1263,3.1799957084655754
